match_id,date,season,team,opponent,player_id,player,position,h_a,time,own_goals,yellow_card,red_card,key_passes,assists,xA,xGChain,xGBuildup,S,GF,xGF,npxGF
31209,2026-09-06,2026,Arsenal,Chelsea,7254,Viktor Gyokeres,Sub,h,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,8497,Cole Palmer,AMC,a,90,0,1,0,1,0,0.0296902749687433,0.1620418280363083,0.0530227422714233,3.0,0.0,0.0793288145214318,0.07932881452143192
31209,2026-09-06,2026,Chelsea,Arsenal,501,Danny Welbeck,Sub,a,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,4401,Emiliano Martinez,GK,a,90,0,0,0,0,0,0.0,0.1650842279195785,0.1650842279195785,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,13775,Estêvão,Sub,a,5,0,0,0,0,0,0.0,0.0675271824002265,0.0378369092941284,1.0,0.0,0.0296902749687433,0.029690274968743324
31209,2026-09-06,2026,Chelsea,Arsenal,13776,Jorrel Hato,DML,a,64,0,0,0,1,1,0.0366709716618061,0.0389298871159553,0.0389298871159553,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,12535,Josh Acheampong,DC,a,90,0,0,0,0,0,0.0,0.0147999413311481,0.0147999413311481,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,8272,João Pedro,FW,a,90,0,1,0,2,0,0.1571620106697082,0.1975551545619964,0.024129943922162,1.0,0.0,0.0162631962448358,0.016263196244835854
31209,2026-09-06,2026,Chelsea,Arsenal,9017,Malo Gusto,Sub,a,26,0,0,0,0,0,0.0,0.0382228009402751,0.0,1.0,0.0,0.0382228009402751,0.03822280094027519
31209,2026-09-06,2026,Chelsea,Arsenal,8853,Maxence Lacroix,DC,a,90,0,1,0,0,0,0.0,0.0971711575984954,0.0971711575984954,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,12412,Morgan Rogers,AMC,a,90,0,1,0,1,0,0.0378369092941284,0.1635332554578781,0.0530227422714233,3.0,1.0,0.1093445820733904,0.10934458207339048
31209,2026-09-06,2026,Chelsea,Arsenal,6382,Pedro Neto,DMR,a,85,0,0,0,2,0,0.0623527429997921,0.1749804466962814,0.0147999413311481,1.0,0.0,0.0978277698159217,0.09782776981592178
31209,2026-09-06,2026,Chelsea,Arsenal,11087,Pep Chavarría,Sub,a,26,0,0,0,0,0,0.0,0.0296902749687433,0.0296902749687433,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,8067,Reece James,MC,a,90,0,0,0,1,0,0.0162631962448358,0.1442176103591919,0.1131544634699821,3.0,0.0,0.059830416925251304,0.059830416925251484
31209,2026-09-06,2026,Chelsea,Arsenal,10004,Romeo Lavia,MC,a,64,0,0,0,0,0,0.0,0.055193081498146,0.055193081498146,0.0,0.0,0.0,0.0
31209,2026-09-06,2026,Chelsea,Arsenal,7589,Wesley Fofana,DC,a,90,0,0,0,2,0,0.0281393062323331,0.2854909896850586,0.2721516191959381,0.0,0.0,0.0,0.0
31216,2026-09-12,2026,Arsenal,Sunderland,7298,Ben White,DR,a,47,0,0,0,0,0,0.0,0.4505501687526703,0.4505501687526703,0.0,0.0,0.0,0.0
